"Year","MatMort","NeoMort","InfMort","Under5Mort","ISO"
2000,870,40.28308437,91.21701055,150.8200264,NA
2001,849,39.38529449,88.38478302,145.554092,NA
2002,833,38.45852985,85.43946414,140.032689,NA
2003,812,37.55865847,82.51196345,134.5373698,NA
2004,782,36.66137734,79.64478414,129.1553335,NA
2005,746,35.80841767,76.87055644,123.9437492,NA
2006,713,35.03906678,74.27076114,119.0198132,NA
2007,685,34.30057795,71.73527275,114.1738817,NA
2008,664,33.62662899,69.36577835,109.52596,NA
2009,645,32.96269539,67.15651896,105.049574,NA
2010,627,32.33388743,65.11554712,100.9812397,NA
2011,610,31.74325349,63.20831213,97.25111284,NA
2012,596,31.18356342,61.44812952,93.79377066,NA
2013,582,30.66923462,59.863624,90.65109562,NA
2014,571,30.15086357,58.40649884,87.87541283,NA
2015,557,29.67062874,57.04819489,85.34516603,NA
2016,545,29.17732944,55.66917405,82.72528415,NA
2017,534,28.68507392,54.28127288,80.32430519,NA
2018,NA,28.15026023,52.92056747,77.92144437,NA
2019,NA,27.64085654,51.58530732,75.58059527,NA
2000,1730,56,108.9,181.2,"SSD"
2001,1690,54.9,104.1,172.1,"SSD"
2002,1660,53.5,99.5,163.4,"SSD"
2003,1610,52.3,95,155.1,"SSD"
2004,1550,51,90.7,147.3,"SSD"
2005,1480,49.8,86.6,139.7,"SSD"
2006,1410,48.5,82.8,132.7,"SSD"
2007,1330,47.1,79.1,126.1,"SSD"
2008,1250,45.7,75.7,119.9,"SSD"
2009,1170,44.3,72.4,114,"SSD"
2010,1100,43,69.2,108.4,"SSD"
2011,1070,41.7,66.4,103.5,"SSD"
2012,1050,40.9,64.5,100,"SSD"
2013,1090,40.4,63.6,98.3,"SSD"
2014,1140,40.3,63.3,97.9,"SSD"
2015,1110,40.3,63.3,97.9,"SSD"
2016,1130,40.4,63.3,97.9,"SSD"
2017,1150,40.5,63.3,97.9,"SSD"
2018,NA,40.4,63.3,97.9,"SSD"
2019,NA,40.3,63.3,97.9,"SSD"
2000,870,40.3,91.2,150.9,NA
2001,849,39.4,88.4,145.6,NA
2002,833,38.5,85.4,140.1,NA
2003,812,37.5,82.5,134.6,NA
2004,782,36.7,79.6,129.2,NA
2005,746,35.8,76.9,124,NA
2006,713,35,74.3,119.1,NA
2007,685,34.3,71.7,114.2,NA
2008,664,33.6,69.4,109.6,NA
2009,645,33,67.1,105.1,NA
2010,626,32.3,65.1,101,NA
2011,610,31.7,63.2,97.3,NA
2012,596,31.2,61.4,93.8,NA
2013,582,30.7,59.9,90.7,NA
2014,571,30.2,58.4,87.9,NA
2015,557,29.7,57.1,85.4,NA
2016,545,29.2,55.7,82.8,NA
2017,534,28.7,54.3,80.4,NA
2018,NA,28.2,52.9,78,NA
2019,NA,27.6,51.6,75.6,NA
2000,400,26.4361222,49.43351285,74.55079974,NA
2001,395,26.06519319,48.62861963,73.49037864,NA
2002,390,25.7274229,47.82897936,72.26212312,NA
2003,383,25.39725699,47.02200724,70.97390214,NA
2004,369,25.07460346,46.09837653,69.5326256,NA
2005,351,24.74047425,44.7968231,67.51552814,NA
2006,334,24.38476618,43.33086386,64.91017617,NA
2007,320,24.04863265,42.48679681,62.49139368,NA
2008,308,23.72761685,41.95176377,60.35032452,NA
2009,300,23.42747149,40.78858811,57.65156783,NA
2010,293,23.120998,39.45025925,54.83536275,NA
2011,287,22.85479037,38.53133157,52.91375109,NA
2012,282,22.59116651,37.83263077,51.39080463,NA
2013,276,22.31277395,36.92561592,49.9195839,NA
2014,273,22.03049245,36.2692934,48.8631259,NA
2015,268,21.7346598,35.38423322,47.53421705,NA
2016,264,21.4063815,34.60165192,46.06486597,NA
2017,259,21.06196387,33.92980132,44.93765593,NA
2018,NA,20.7042595,33.05567663,43.69498992,NA
2019,NA,20.32951271,32.32778064,42.57930843,NA
2000,179,22.2,54.3,82,"STP"
2001,173,21.8,51.2,76.5,"STP"
2002,169,21.3,48,71,"STP"
2003,167,20.6,45,65.6,"STP"
2004,166,19.8,42.1,60.4,"STP"
2005,163,19.1,39.3,55.5,"STP"
2006,158,18.5,36.6,50.9,"STP"
2007,154,17.9,34.2,46.7,"STP"
2008,150,17.4,31.9,42.9,"STP"
2009,145,16.8,29.7,39.3,"STP"
2010,140,16.1,27.6,36.1,"STP"
2011,137,15.1,25.7,33,"STP"
2012,134,14,23.7,30.2,"STP"
2013,132,13,22,27.7,"STP"
2014,131,12,20.1,25.3,"STP"
2015,130,11.1,18.5,23.1,"STP"
2016,130,10.2,16.9,21.2,"STP"
2017,130,9.4,15.5,19.5,"STP"
2018,NA,8.8,14.4,18.1,"STP"
2019,NA,8.2,13.5,17,"STP"
2000,221,17.1,27.5,31.2,"SUR"
2001,218,17,26.6,30.1,"SUR"
2002,207,17,25.7,29.1,"SUR"
2003,189,17,24.9,28.2,"SUR"
2004,176,17,24.2,27.3,"SUR"
2005,164,16.8,23.5,26.5,"SUR"
2006,165,16.5,22.9,25.7,"SUR"
2007,167,16.1,22.2,25,"SUR"
2008,169,15.7,21.7,24.4,"SUR"
2009,159,15.2,21.1,23.7,"SUR"
2010,148,14.8,20.6,23.1,"SUR"
2011,139,14.3,20.1,22.5,"SUR"
2012,134,13.9,19.6,22,"SUR"
2013,129,13.4,19.1,21.4,"SUR"
2014,124,13.1,18.6,20.9,"SUR"
2015,122,12.7,18.2,20.3,"SUR"
2016,121,12.4,17.7,19.8,"SUR"
2017,120,12,17.2,19.3,"SUR"
2018,NA,11.6,16.7,18.7,"SUR"
2019,NA,11.2,16.2,18.1,"SUR"
2000,8,5,8.2,9.8,"SVK"
2001,8,4.8,7.9,9.4,"SVK"
2002,7,4.6,7.6,9.1,"SVK"
2003,7,4.3,7.3,8.8,"SVK"
2004,7,4,7.1,8.5,"SVK"
2005,7,3.8,6.8,8.2,"SVK"
2006,6,3.6,6.6,7.9,"SVK"
2007,7,3.5,6.4,7.7,"SVK"
2008,6,3.4,6.1,7.4,"SVK"
2009,6,3.4,5.9,7.2,"SVK"
2010,6,3.3,5.8,7,"SVK"
2011,6,3.3,5.6,6.8,"SVK"
2012,6,3.3,5.5,6.6,"SVK"
2013,6,3.2,5.3,6.5,"SVK"
2014,5,3.1,5.2,6.4,"SVK"
2015,6,3.1,5.1,6.2,"SVK"
2016,6,3,5,6.1,"SVK"
2017,5,3,4.9,6,"SVK"
2018,NA,3,4.9,5.9,"SVK"
2019,NA,3,4.8,5.8,"SVK"
2000,12,3.2,4.6,5.5,"SVN"
2001,10,3.1,4.3,5.2,"SVN"
2002,11,2.9,4.1,4.9,"SVN"
2003,10,2.8,3.9,4.7,"SVN"
2004,11,2.6,3.7,4.4,"SVN"
2005,10,2.4,3.5,4.2,"SVN"
2006,8,2.3,3.3,4,"SVN"
2007,8,2.1,3.1,3.8,"SVN"
2008,8,2,2.9,3.6,"SVN"
2009,8,1.9,2.8,3.4,"SVN"
2010,8,1.8,2.6,3.2,"SVN"
2011,8,1.7,2.5,3.1,"SVN"
2012,7,1.6,2.4,2.9,"SVN"
2013,7,1.5,2.3,2.8,"SVN"
2014,7,1.5,2.2,2.7,"SVN"
2015,7,1.4,2.1,2.6,"SVN"
2016,7,1.4,2,2.5,"SVN"
2017,7,1.3,2,2.4,"SVN"
2018,NA,1.3,1.9,2.3,"SVN"
2019,NA,1.3,1.8,2.3,"SVN"
2000,5,2.3,3.4,4.1,"SWE"
2001,5,2.3,3.4,4.1,"SWE"
2002,5,2.2,3.3,4,"SWE"
2003,5,2.1,3.2,3.9,"SWE"
2004,5,2,3.1,3.7,"SWE"
2005,5,1.9,3,3.6,"SWE"
2006,5,1.8,2.8,3.4,"SWE"
2007,5,1.8,2.7,3.3,"SWE"
2008,5,1.7,2.6,3.2,"SWE"
2009,5,1.7,2.6,3.1,"SWE"
2010,4,1.6,2.5,3.1,"SWE"
2011,5,1.6,2.5,3,"SWE"
2012,5,1.6,2.4,3,"SWE"
2013,5,1.6,2.4,2.9,"SWE"
2014,5,1.6,2.4,2.9,"SWE"
2015,4,1.6,2.3,2.9,"SWE"
2016,4,1.5,2.3,2.8,"SWE"
2017,4,1.5,2.3,2.8,"SWE"
2018,NA,1.5,2.2,2.7,"SWE"
2019,NA,1.5,2.2,2.7,"SWE"
2000,521,25.3,67.8,112.2,"SWZ"
2001,528,25.2,69,115.8,"SWZ"
2002,534,24.9,69.6,117.7,"SWZ"
2003,538,24.5,69.8,119.2,"SWZ"
2004,539,23.9,69.1,119.7,"SWZ"
2005,532,23.3,68.3,119.4,"SWZ"
2006,518,22.8,58.8,109,"SWZ"
2007,496,22.4,59.3,103.8,"SWZ"
2008,474,22.3,61.1,101.9,"SWZ"
2009,460,22.3,57.9,96,"SWZ"
2010,450,22.4,54.7,85.5,"SWZ"
2011,441,22.5,51.5,73.4,"SWZ"
2012,435,22.6,50.6,66,"SWZ"
2013,432,22.5,49.5,62.5,"SWZ"
2014,434,22.4,50.1,62.4,"SWZ"
2015,435,22.1,45.2,57.2,"SWZ"
2016,436,21.8,42.6,55.6,"SWZ"
2017,437,21.5,43.5,57.9,"SWZ"
2018,NA,21.1,39.4,52.2,"SWZ"
2019,NA,20.7,37.7,48,"SWZ"
2000,NA,NA,NA,NA,"SXM"
2001,NA,NA,NA,NA,"SXM"
2002,NA,NA,NA,NA,"SXM"
2003,NA,NA,NA,NA,"SXM"
2004,NA,NA,NA,NA,"SXM"
2005,NA,NA,NA,NA,"SXM"
2006,NA,NA,NA,NA,"SXM"
2007,NA,NA,NA,NA,"SXM"
2008,NA,NA,NA,NA,"SXM"
2009,NA,NA,NA,NA,"SXM"
2010,NA,NA,NA,NA,"SXM"
2011,NA,NA,NA,NA,"SXM"
2012,NA,NA,NA,NA,"SXM"
2013,NA,NA,NA,NA,"SXM"
2014,NA,NA,NA,NA,"SXM"
2015,NA,NA,NA,NA,"SXM"
2016,NA,NA,NA,NA,"SXM"
2017,NA,NA,NA,NA,"SXM"
2018,NA,NA,NA,NA,"SXM"
2019,NA,NA,NA,NA,"SXM"
2000,53,8.7,11.8,13.8,"SYC"
2001,54,8.7,11.8,13.7,"SYC"
2002,54,8.6,11.8,13.7,"SYC"
2003,54,8.6,11.8,13.7,"SYC"
2004,55,8.6,11.8,13.7,"SYC"
2005,55,8.6,11.8,13.7,"SYC"
2006,55,8.6,11.9,13.8,"SYC"
2007,55,8.6,11.9,13.8,"SYC"
2008,55,8.6,12,13.9,"SYC"
2009,55,8.6,12,14,"SYC"
2010,55,8.7,12.1,14.1,"SYC"
2011,55,8.7,12.2,14.2,"SYC"
2012,55,8.8,12.4,14.4,"SYC"
2013,55,8.9,12.5,14.5,"SYC"
2014,55,8.9,12.6,14.7,"SYC"
2015,54,9,12.7,14.8,"SYC"
2016,54,9,12.8,14.8,"SYC"
2017,53,8.9,12.7,14.7,"SYC"
2018,NA,8.8,12.5,14.5,"SYC"
2019,NA,8.6,12.3,14.3,"SYC"
2000,26,12.1,19.6,23,"SYR"
2001,26,11.8,18.9,22.1,"SYR"
2002,26,11.5,18.2,21.4,"SYR"
2003,25,11.2,17.7,20.7,"SYR"
2004,26,11,17.2,20.1,"SYR"
2005,25,10.7,16.8,19.7,"SYR"
2006,26,10.5,16.5,19.3,"SYR"
2007,26,10.4,16.3,19.1,"SYR"
2008,26,10.2,16.2,18.9,"SYR"
2009,26,10.1,16.1,18.8,"SYR"
2010,27,10.1,16.2,18.9,"SYR"
2011,28,10.1,16.7,20.1,"SYR"
2012,28,10.4,23.4,37,"SYR"
2013,29,10.6,26.8,45.3,"SYR"
2014,30,10.8,27.7,47,"SYR"
2015,30,10.8,25.6,41.6,"SYR"
2016,30,10.9,25,39.5,"SYR"
2017,31,10.8,18.8,23.5,"SYR"
2018,NA,10.8,18.9,23.4,"SYR"
2019,NA,10.8,18.4,22.2,"SYR"
2000,NA,NA,NA,NA,"TCA"
2001,NA,NA,NA,NA,"TCA"
2002,NA,NA,NA,NA,"TCA"
2003,NA,NA,NA,NA,"TCA"
2004,NA,NA,NA,NA,"TCA"
2005,NA,NA,NA,NA,"TCA"
2006,NA,NA,NA,NA,"TCA"
2007,NA,NA,NA,NA,"TCA"
2008,NA,NA,NA,NA,"TCA"
2009,NA,NA,NA,NA,"TCA"
2010,NA,NA,NA,NA,"TCA"
2011,NA,NA,NA,NA,"TCA"
2012,NA,NA,NA,NA,"TCA"
2013,NA,NA,NA,NA,"TCA"
2014,NA,NA,NA,NA,"TCA"
2015,NA,NA,NA,NA,"TCA"
2016,NA,NA,NA,NA,"TCA"
2017,NA,NA,NA,NA,"TCA"
2018,NA,NA,NA,NA,"TCA"
2019,NA,NA,NA,NA,"TCA"
2000,1420,44.1,99.7,184,"TCD"
2001,1410,43.2,98.2,180.5,"TCD"
2002,1400,42.2,96.8,177.1,"TCD"
2003,1370,41.4,95.3,173.8,"TCD"
2004,1350,40.6,93.9,170.4,"TCD"
2005,1330,39.9,92.4,166.9,"TCD"
2006,1340,39.4,90.8,163.3,"TCD"
2007,1300,38.9,89.2,159.6,"TCD"
2008,1310,38.6,87.5,155.7,"TCD"
2009,1270,38.2,85.8,151.7,"TCD"
2010,1240,37.8,84.1,147.7,"TCD"
2011,1210,37.5,82.3,143.7,"TCD"
2012,1190,37.1,80.6,139.8,"TCD"
2013,1170,36.6,78.9,135.9,"TCD"
2014,1170,36.1,77.3,132.3,"TCD"
2015,1160,35.5,75.7,128.7,"TCD"
2016,1140,35,74.1,124.9,"TCD"
2017,1140,34.5,72.4,121.1,"TCD"
2018,NA,33.8,70.7,117.3,"TCD"
2019,NA,33.3,69,113.5,"TCD"
2000,121,21.31940784,33.00894493,41.60753348,NA
2001,118,20.20230759,31.27993165,39.32878026,NA
2002,115,19.07267088,29.49834472,37.09528565,NA
2003,112,17.98910016,27.74447821,34.81823176,NA
2004,110,16.86917353,26.46995044,33.71200067,NA
2005,106,15.83217715,24.47620145,30.70046402,NA
2006,103,14.82866703,23.04879444,28.83297479,NA
2007,99,13.94792581,21.74532657,27.17216416,NA
2008,98,13.1444479,20.88357751,26.68553928,NA
2009,94,12.32510947,19.39363823,24.20484373,NA
2010,91,11.66305245,18.3635568,22.97774614,NA
2011,88,10.97464317,17.40698222,21.78396262,NA
2012,85,10.42050438,16.52590737,20.67148229,NA
2013,82,9.860578282,15.74387851,19.65576691,NA
2014,79,9.334843745,14.97818255,18.72918437,NA
2015,77,8.868824244,14.28789965,17.83779064,NA
2016,74,8.470372093,13.62773066,17.02243697,NA
2017,73,8.087012025,13.03870017,16.30186312,NA
2018,NA,7.714580914,12.45752776,15.60125366,NA
2019,NA,7.353737293,11.98094798,14.99435143,NA
2000,43,15.8175298,27.58651909,33.36267772,NA
2001,41,15.06117826,25.99524391,31.26934207,NA
2002,40,14.23548006,24.39738913,29.19698507,NA
2003,38,13.43774318,22.87964033,27.26464511,NA
2004,35,12.73360663,21.41771658,25.39375468,NA
2005,34,12.03777036,20.0309888,23.67188882,NA
2006,31,11.38697467,18.76467575,22.09133836,NA
2007,29,10.70605173,17.62055102,20.63291941,NA
2008,28,9.992664458,16.56097025,19.35413712,NA
2009,26,9.391638477,15.6012162,18.23191806,NA
2010,24,8.892241863,14.76645883,17.22833982,NA
2011,23,8.44284627,14.02039009,16.33794416,NA
2012,22,8.001756542,13.3542414,15.51654995,NA
2013,21,7.602057642,12.67904622,14.72271931,NA
2014,20,7.194934819,12.03218475,13.96641082,NA
2015,19,6.793148932,11.37500117,13.23809154,NA
2016,18,6.411827899,10.80892333,12.50653837,NA
2017,18,6.13216862,10.21981137,11.8764851,NA
2018,NA,5.829396145,9.75830752,11.30095202,NA
2019,NA,5.582100763,9.303456941,10.78264562,NA
2000,489,36.7,75.7,119.9,"TGO"
2001,489,35.8,73.7,116.4,"TGO"
2002,489,35,71.8,112.9,"TGO"
2003,489,34.3,69.9,109.5,"TGO"
2004,488,33.6,68,106.3,"TGO"
2005,492,32.9,66.3,103.1,"TGO"
2006,482,32.2,64.6,100.1,"TGO"
2007,480,31.5,62.9,97.3,"TGO"
2008,473,30.8,61.4,94.4,"TGO"
2009,458,30.1,59.8,91.7,"TGO"
2010,440,29.5,58.3,89,"TGO"
2011,422,28.9,56.7,86.2,"TGO"
2012,410,28.4,55.2,83.5,"TGO"
2013,404,27.8,53.7,80.9,"TGO"
2014,401,27.4,52.2,78.3,"TGO"
2015,398,26.9,50.8,75.9,"TGO"
2016,395,26.4,49.4,73.4,"TGO"
2017,396,25.9,48.1,71.1,"TGO"
2018,NA,25.4,46.8,68.8,"TGO"
2019,NA,25,45.5,66.5,"TGO"
2000,43,12.4,18.7,22,"THA"
2001,43,11.8,17.8,20.9,"THA"
2002,44,11.2,17,19.9,"THA"
2003,44,10.7,16.2,18.9,"THA"
2004,46,10.2,15.5,18,"THA"
2005,43,9.7,14.8,17.2,"THA"
2006,42,9.2,14.1,16.4,"THA"
2007,42,8.8,13.4,15.6,"THA"
2008,43,8.4,12.8,14.9,"THA"
2009,43,8,12.2,14.2,"THA"
2010,42,7.7,11.7,13.6,"THA"
2011,41,7.3,11.2,13,"THA"
2012,39,7,10.6,12.4,"THA"
2013,39,6.7,10.2,11.8,"THA"
2014,38,6.4,9.7,11.3,"THA"
2015,38,6.1,9.3,10.8,"THA"
2016,37,5.9,8.9,10.3,"THA"
2017,37,5.6,8.5,9.9,"THA"
2018,NA,5.4,8.1,9.4,"THA"
2019,NA,5.1,7.7,9,"THA"
2000,53,28.4,67.6,83.6,"TJK"
2001,52,27.2,62.9,77.2,"TJK"
2002,43,26,58.4,71,"TJK"
2003,35,24.8,54.2,65.2,"TJK"
2004,33,23.8,50.4,60.1,"TJK"
2005,32,23.1,47,55.6,"TJK"
2006,29,22.5,44.1,51.9,"TJK"
2007,27,22,41.7,48.8,"TJK"
2008,26,21.5,39.7,46.3,"TJK"
2009,26,20.8,38.1,44.3,"TJK"
2010,23,20.1,36.9,42.7,"TJK"
2011,22,19.2,35.8,41.4,"TJK"
2012,21,18.3,35,40.3,"TJK"
2013,20,17.5,34.2,39.4,"TJK"
2014,19,16.8,33.4,38.4,"TJK"
2015,18,16.3,32.6,37.5,"TJK"
2016,17,15.9,31.8,36.5,"TJK"
2017,17,15.4,30.9,35.3,"TJK"
2018,NA,15,30.1,34.3,"TJK"
2019,NA,14.5,29.2,33.3,"TJK"
2000,29,29.6,57.5,69.7,"TKM"
2001,27,29,54.7,66,"TKM"
2002,25,28.3,51.9,62.2,"TKM"
2003,21,27.5,49.2,58.6,"TKM"
2004,20,26.7,46.7,55.2,"TKM"
2005,18,25.8,44.4,52.3,"TKM"
2006,18,25,42.3,49.6,"TKM"
2007,15,24.2,40.6,47.4,"TKM"
2008,13,23.7,39.1,45.5,"TKM"
2009,12,23.3,38,44.1,"TKM"
2010,10,23,37.2,43.1,"TKM"
2011,10,22.9,36.7,42.5,"TKM"
2012,9,22.8,36.3,42,"TKM"
2013,9,22.8,36.3,41.9,"TKM"
2014,8,23,36.3,42,"TKM"
2015,8,23.3,36.4,42.2,"TKM"
2016,8,23.5,36.7,42.5,"TKM"
2017,7,23.8,37,42.9,"TKM"
2018,NA,23.9,37,42.8,"TKM"
2019,NA,23.8,36.6,42.4,"TKM"
2000,97,16.34160245,27.84136067,33.525942,NA
2001,95,15.63091013,26.51450281,31.86559773,NA
2002,95,14.92320978,25.31224798,30.32827278,NA
2003,94,14.24183915,24.15282507,28.88666747,NA
2004,94,13.63418996,23.08325131,27.52630272,NA
2005,91,13.11775272,22.06807797,26.27870577,NA
2006,90,12.63651283,21.15559296,25.13637535,NA
2007,89,12.23155893,20.31595898,24.0900573,NA
2008,88,11.86228512,19.52757205,23.14728956,NA
2009,88,11.51419412,18.8208067,22.26031915,NA
2010,85,11.27270684,19.30212212,24.6960702,NA
2011,82,10.96434167,17.56515073,20.7347195,NA
2012,81,10.70653191,17.00720025,20.04091309,NA
2013,79,10.44373158,16.49688647,19.43581948,NA
2014,78,10.1404041,16.0474057,18.89538999,NA
2015,77,10.09302361,15.6209993,18.38382355,NA
2016,76,10.13834356,15.7593298,18.45557681,NA
2017,75,9.852676354,15.07277114,17.68666801,NA
2018,NA,9.700313911,14.68028882,17.19938659,NA
2019,NA,9.419553598,14.28084628,16.70986209,NA
2000,745,37.8,84.5,107.7,"TLS"
2001,720,36,80.6,102.1,"TLS"
2002,668,34.2,76.8,96.5,"TLS"
2003,603,32.6,73,91.2,"TLS"
2004,507,31,69.3,86,"TLS"
2005,415,29.5,65.7,80.9,"TLS"
2006,348,28.3,62.1,76.1,"TLS"
2007,300,27.2,58.8,71.6,"TLS"
2008,269,26.2,56,67.7,"TLS"
2009,242,25.4,53.6,64.4,"TLS"
2010,219,24.7,51.4,61.5,"TLS"
2011,198,24.1,49.4,58.8,"TLS"
2012,185,23.5,47.5,56.3,"TLS"
2013,176,22.9,45.9,54.2,"TLS"
2014,168,22.4,44.3,52.1,"TLS"
2015,160,21.9,42.8,50.2,"TLS"
2016,152,21.4,41.4,48.4,"TLS"
2017,142,20.9,40.1,46.8,"TLS"
2018,NA,20.4,38.8,45.1,"TLS"
2019,NA,19.9,37.7,43.7,"TLS"
2000,106,22.80822918,36.93340972,46.27651498,NA
2001,102,22.22765478,35.46052069,44.19797589,NA
2002,97,21.62905947,34.00957075,42.20266383,NA
2003,101,21.02492531,32.61313475,40.28218264,NA
2004,94,20.40844359,31.2364785,38.40032754,NA
2005,91,19.77499947,29.91863373,36.62539264,NA
2006,91,19.1335894,28.68611608,34.95204982,NA
2007,85,18.50949157,27.5060697,33.36661373,NA
2008,76,17.84004518,26.38177987,31.91543572,NA
2009,72,17.20388112,25.37828526,30.60363847,NA
2010,70,16.55628778,24.51684863,29.5276396,NA
2011,67,16.03844698,23.83534508,28.73671805,NA
2012,66,15.56270623,23.56677135,28.9038236,NA
2013,65,15.12966962,23.07823739,28.53312253,NA
2014,67,14.65736912,22.52595357,27.85629041,NA
2015,65,14.2467439,21.93360961,27.00718696,NA
2016,63,13.93210136,21.36241472,26.21534143,NA
2017,63,13.67842112,20.5866457,24.82086491,NA
2018,NA,13.45042703,20.15453651,24.40091552,NA
2019,NA,13.21816535,19.7035839,23.80500631,NA
2000,77,7.1,14.5,16.9,"TON"
2001,73,7,14.2,16.5,"TON"
2002,71,6.8,13.8,16,"TON"
2003,69,6.6,13.4,15.6,"TON"
2004,67,6.4,13,15.1,"TON"
2005,66,6.2,12.7,14.7,"TON"
2006,64,6,12.3,14.3,"TON"
2007,62,5.8,12,14,"TON"
2008,60,5.7,11.8,13.7,"TON"
2009,61,5.6,11.5,13.4,"TON"
2010,57,5.5,11.3,13.2,"TON"
2011,56,5.4,11.1,12.9,"TON"
2012,56,5.4,11,12.8,"TON"
2013,56,5.4,10.9,12.6,"TON"
2014,55,5.4,10.8,12.5,"TON"
2015,54,5.3,10.7,12.4,"TON"
2016,53,5.3,10.6,12.3,"TON"
2017,52,5.3,10.4,12.1,"TON"
2018,NA,5.2,10.3,11.9,"TON"
2019,NA,5.1,10,11.7,"TON"
2000,395,46.18669582,68.65814399,93.30056111,NA
2001,379,44.83165557,66.34995517,89.72396257,NA
2002,361,43.49169444,64.09836892,86.20744487,NA
2003,344,42.17217274,62.03939856,82.93162904,NA
2004,327,40.89508201,60.0053328,79.90337818,NA
2005,309,39.7767833,57.9797978,76.62038237,NA
2006,293,38.61125424,56.02816219,73.56357253,NA
2007,278,37.52492352,54.09540033,70.63342081,NA
2008,263,36.54586444,52.18543587,67.66045068,NA
2009,249,35.51425109,50.26892404,64.89436898,NA
2010,235,34.39938556,48.36597206,61.95019296,NA
2011,222,33.33917792,46.50671839,59.1260963,NA
2012,210,32.27450109,44.64974164,56.45054862,NA
2013,199,31.18664481,42.79623312,53.79386349,NA
2014,190,30.12221115,41.08920854,51.27041575,NA
2015,179,29.08866295,39.29434342,48.81722681,NA
2016,169,28.06991985,37.65100235,46.51543358,NA
2017,163,27.00647596,36.06990537,44.28606398,NA
2018,NA,26.03388997,34.55494243,42.14577973,NA
2019,NA,24.8635538,33.1118778,40.27121393,NA
2000,870,40.28131924,91.21257207,150.8123685,NA
2001,849,39.38358619,88.38051942,145.5467514,NA
2002,833,38.45687027,85.43537117,140.0256673,NA
2003,812,37.55705394,82.50804546,134.5306745,NA
2004,782,36.65983035,79.64104395,129.1489686,NA
2005,746,35.80693139,76.86700189,123.937727,NA
2006,713,35.0376412,74.26739814,119.0141398,NA
2007,685,34.29921591,71.73210169,114.1685622,NA
2008,664,33.62532918,69.36279893,109.5209935,NA
2009,645,32.96145815,67.15371787,105.0449501,NA
2010,626,32.33271569,65.11291867,100.9769322,NA
2011,610,31.74213784,63.20584255,97.24709189,NA
2012,596,31.18250365,61.4458073,93.79001169,NA
2013,582,30.66822416,59.86142553,90.64756092,NA
2014,571,30.14989476,58.40441058,87.87207684,NA
2015,557,29.66970224,57.04620712,85.34200407,NA
2016,545,29.17644008,55.6672845,82.7222902,NA
2017,534,28.68421896,54.27947606,80.32146941,NA
2018,NA,28.14944262,52.91885958,77.91876462,NA
2019,NA,27.64007253,51.58368975,75.57807204,NA
2000,81,18,24.7,27.9,"TTO"
2001,78,17.8,24.5,27.7,"TTO"
2002,74,17.6,24.3,27.4,"TTO"
2003,75,17.4,23.9,27,"TTO"
2004,76,17,23.5,26.4,"TTO"
2005,76,16.6,23,25.9,"TTO"
2006,73,16.2,22.4,25.2,"TTO"
2007,65,15.7,21.7,24.4,"TTO"
2008,72,15.3,21.2,23.8,"TTO"
2009,74,14.9,20.7,23.2,"TTO"
2010,71,14.4,20.1,22.5,"TTO"
2011,72,14,19.5,21.8,"TTO"
2012,71,13.6,18.9,21.2,"TTO"
2013,70,13.2,18.4,20.6,"TTO"
2014,69,12.8,17.8,19.9,"TTO"
2015,68,12.4,17.3,19.3,"TTO"
2016,68,12,16.8,18.8,"TTO"
2017,67,11.7,16.3,18.3,"TTO"
2018,NA,11.3,15.8,17.7,"TTO"
2019,NA,11,15.4,17.2,"TTO"
2000,66,18.3,25,29.9,"TUN"
2001,63,17.2,23.4,27.9,"TUN"
2002,60,16.3,22,26.1,"TUN"
2003,57,15.5,20.8,24.6,"TUN"
2004,54,14.7,19.7,23.2,"TUN"
2005,51,14.1,18.8,22,"TUN"
2006,49,13.6,17.9,21,"TUN"
2007,47,13.2,17.2,20.2,"TUN"
2008,47,12.8,16.6,19.4,"TUN"
2009,46,12.5,16.2,18.9,"TUN"
2010,46,12.3,15.8,18.4,"TUN"
2011,46,12.2,15.5,18,"TUN"
2012,46,12.1,15.2,17.7,"TUN"
2013,46,12.1,15,17.5,"TUN"
2014,46,12,14.9,17.3,"TUN"
2015,46,12.1,14.8,17.2,"TUN"
2016,45,12.1,14.7,17.1,"TUN"
2017,43,12.1,14.7,17.1,"TUN"
2018,NA,12.1,14.6,17,"TUN"
2019,NA,12,14.5,16.9,"TUN"
2000,42,18.2,30.9,37.9,"TUR"
2001,41,17.1,29,35.3,"TUR"
2002,39,15.9,27.1,32.7,"TUR"
2003,38,14.9,25.3,30.4,"TUR"
2004,35,14,23.6,28.2,"TUR"
2005,33,13,22,26.2,"TUR"
2006,30,12.1,20.5,24.3,"TUR"
2007,28,11.3,19.2,22.5,"TUR"
2008,27,10.4,17.9,20.9,"TUR"
2009,25,9.7,16.6,19.5,"TUR"
2010,24,9,15.5,18.1,"TUR"
2011,23,8.3,14.5,16.9,"TUR"
2012,22,7.7,13.6,15.8,"TUR"
2013,20,7.2,12.7,14.7,"TUR"
2014,19,6.7,11.9,13.8,"TUR"
2015,19,6.3,11.1,13,"TUR"
2016,18,6,10.5,12.1,"TUR"
2017,17,5.8,9.8,11.4,"TUR"
2018,NA,5.5,9.2,10.7,"TUR"
2019,NA,5.3,8.6,10.1,"TUR"
2000,NA,24.3,33.9,42.1,"TUV"
